User ID,Timestamp,Login Status,IP Address,Device Type,Location,Session Duration,Failed Attempts,Behavioral Score,Anomaly
334,2023-08-27 04:30:34.618259,Success,192.168.1.14,Desktop,Mars,165.9391212108284,0,96.30438920309176,1
498,2023-08-27 04:31:34.618259,Success,192.168.1.20,Mobile,Germany,236.11281186815785,0,85.05183162575706,0
637,2023-08-27 04:32:34.618259,Success,192.168.1.65,Tablet,Germany,55.716281065158974,0,91.10557641725174,0
225,2023-08-27 04:33:34.618259,Success,192.168.1.25,Tablet,Mars,632.6731846171991,0,80.49709679838706,1
456,2023-08-27 04:34:34.618259,Success,192.168.1.54,Tablet,Japan,396.645673567687,0,95.4804865858284,0
101,2023-08-27 04:35:34.618259,Fail,192.168.1.14,Desktop,Canada,0.0,2,46.181319827658356,1
307,2023-08-27 04:36:34.618259,Success,192.168.1.95,Mobile,Canada,101.48337914963993,0,68.88575549159313,0
263,2023-08-27 04:37:34.618259,Success,192.168.1.25,Desktop,Canada,308.84981259639807,0,103.5225705937363,0
578,2023-08-27 04:38:34.618259,Success,192.168.1.16,Mobile,Canada,668.9768271894661,0,82.04026757094324,0
14,2023-08-27 04:39:34.618259,Success,192.168.1.14,Tablet,Japan,397.6350016888638,0,85.27560288382139,0
196,2023-08-27 04:40:34.618259,Success,192.168.1.16,Tablet,Japan,1035.6018120133454,0,76.04427512308818,1
910,2023-08-27 04:41:34.618259,Success,192.168.1.14,Desktop,Canada,219.0390662406591,0,96.00882276690726,0
318,2023-08-27 04:42:34.618259,Success,192.168.1.65,Desktop,Mars,55.34756106366856,0,81.33222051092673,1
713,2023-08-27 04:43:34.618259,Success,10.10.10.5,Desktop,USA,140.7715003247539,0,67.97675061381078,1
338,2023-08-27 04:44:34.618259,Success,192.168.1.54,Desktop,Antarctica,94.04343995625901,0,77.62659532121619,1
196,2023-08-27 04:45:34.618259,Success,192.168.1.25,Desktop,Japan,361.0058858204011,0,81.99064274912487,0
743,2023-08-27 04:46:34.618259,Success,192.168.1.54,Tablet,Germany,125.92954092102057,0,83.25525951012465,0
165,2023-08-27 04:47:34.618259,Success,192.168.1.14,Mobile,Japan,424.2521288840548,0,69.74314323850858,0
376,2023-08-27 04:48:34.618259,Success,192.168.1.36,Mobile,Germany,55.3168659181236,0,79.4467936377154,0
280,2023-08-27 04:49:34.618259,Success,192.168.1.16,Desktop,Japan,201.17088285387257,0,93.04521110471765,0
50,2023-08-27 04:50:34.618259,Success,192.168.1.25,Tablet,Germany,294.894805136556,0,72.16249573581389,0
812,2023-08-27 04:51:34.618259,Success,192.168.1.25,Tablet,USA,50.15339131454095,0,69.4055998327214,0
938,2023-08-27 04:52:34.618259,Success,192.168.1.14,Mobile,Japan,660.4684838209736,0,65.56492262276046,0
993,2023-08-27 04:53:34.618259,Success,192.168.1.14,Tablet,Germany,530.7154385148074,0,58.256232335890274,0
247,2023-08-27 04:54:34.618259,Fail,192.168.1.25,Mobile,Germany,0.0,1,51.220582548471356,1
95,2023-08-27 04:55:34.618259,Success,192.168.1.54,Desktop,Germany,34.05326556245188,0,60.3318205844013,0
758,2023-08-27 04:56:34.618259,Success,192.168.1.14,Tablet,Canada,155.36221556616718,0,74.13798970957339,0
246,2023-08-27 04:57:34.618259,Success,192.168.1.20,Mobile,USA,1063.834343991954,0,92.40285170700557,1
453,2023-08-27 04:58:34.618259,Success,192.168.1.65,Tablet,Germany,15.23940919445302,0,76.86167398956883,0
881,2023-08-27 04:59:34.618259,Success,192.168.1.65,Tablet,Canada,261.83691230596753,0,75.96075092698537,0
771,2023-08-27 05:00:34.618259,Success,192.168.1.54,Desktop,Japan,734.8782853392936,0,71.08306641801717,0
767,2023-08-27 05:01:34.618259,Success,192.168.1.14,Desktop,Mars,435.6882903455156,0,73.12774929627125,1
985,2023-08-27 05:02:34.618259,Success,192.168.1.14,Mobile,Germany,67.75926639547232,0,78.76569709947488,0
621,2023-08-27 05:03:34.618259,Success,192.168.1.16,Desktop,Germany,559.206393504977,0,103.5502511271017,0
389,2023-08-27 05:04:34.618259,Success,192.168.1.54,Mobile,Japan,207.631154251803,0,69.83274029910602,0
278,2023-08-27 05:05:34.618259,Success,192.168.1.36,Mobile,Mars,41.19139993528762,0,105.213883591614,1
109,2023-08-27 05:06:34.618259,Success,192.168.1.25,Tablet,Canada,92.44754931436812,0,78.6176301408128,0
457,2023-08-27 05:07:34.618259,Success,192.168.1.27,Tablet,USA,79.25543422298986,0,84.55655487178937,0
926,2023-08-27 05:08:34.618259,Success,192.168.1.16,Desktop,Germany,714.3442370784534,0,83.34882820544935,0
195,2023-08-27 05:09:34.618259,Success,192.168.1.20,Mobile,USA,17.63844925120793,0,84.1843322632775,0
130,2023-08-27 05:10:34.618259,Success,192.168.1.14,Tablet,Japan,71.39189451594498,0,78.8132563158214,0
147,2023-08-27 05:11:34.618259,Success,192.168.1.20,Mobile,Japan,76.83559777471135,0,79.53002769518926,0
383,2023-08-27 05:12:34.618259,Success,192.168.1.65,Tablet,Germany,449.29774881687206,0,64.48935718719375,0
584,2023-08-27 05:13:34.618259,Success,192.168.1.16,Mobile,Japan,169.59491753487137,0,70.24658691492958,0
172,2023-08-27 05:14:34.618259,Success,192.168.1.25,Desktop,USA,330.14576677992,0,73.96765192070004,0
79,2023-08-27 05:15:34.618259,Success,192.168.1.95,Desktop,Canada,23.226361072395243,0,75.00183357917554,0
531,2023-08-27 05:16:34.618259,Success,192.168.1.20,Desktop,Canada,247.708698026923,0,75.5626215323202,0
342,2023-08-27 05:17:34.618259,Fail,192.168.1.54,Desktop,Canada,0.0,2,58.19782828432089,1
76,2023-08-27 05:18:34.618259,Success,192.168.1.14,Mobile,Japan,396.14674708585216,0,72.07849545231484,0
950,2023-08-27 05:19:34.618259,Success,192.168.1.25,Tablet,Japan,9.58467851877865,0,77.37294756812796,0
881,2023-08-27 05:20:34.618259,Success,192.168.1.54,Desktop,Japan,22.19995790050742,0,87.2710528341837,0
114,2023-08-27 05:21:34.618259,Success,192.168.1.95,Tablet,Germany,130.06292012701127,0,75.63423538151018,0
905,2023-08-27 05:22:34.618259,Success,192.168.1.36,Tablet,USA,197.15017270752352,0,65.77958372557545,0
63,2023-08-27 05:23:34.618259,Success,192.168.1.25,Tablet,Germany,155.10025581549795,0,91.08425632208122,0
159,2023-08-27 05:24:34.618259,Success,192.168.1.95,Mobile,Canada,202.49453037289695,0,73.51462119093475,0
823,2023-08-27 05:25:34.618259,Fail,192.168.1.54,Mobile,USA,0.0,2,46.5253998161052,1
8,2023-08-27 05:26:34.618259,Fail,192.168.1.27,Desktop,USA,0.0,1,44.731780824935655,1
438,2023-08-27 05:27:34.618259,Success,192.168.1.20,Desktop,Germany,508.41982242952946,0,85.51446112658047,0
993,2023-08-27 05:28:34.618259,Success,192.168.1.95,Mobile,Japan,663.3173046595398,0,76.14874011348255,0
670,2023-08-27 05:29:34.618259,Success,192.168.1.16,Tablet,USA,745.6408522454121,0,89.26191804241475,0
924,2023-08-27 05:30:34.618259,Success,192.168.1.65,Mobile,Antarctica,93.30801982321822,0,89.36507652418814,1
483,2023-08-27 05:31:34.618259,Success,192.168.1.20,Tablet,Canada,1551.4971457709366,0,66.70259891169324,1
307,2023-08-27 05:32:34.618259,Success,192.168.1.54,Tablet,Japan,763.2141373478645,0,89.4221323887808,0
695,2023-08-27 05:33:34.618259,Success,192.168.1.14,Tablet,USA,45.721888038543945,0,93.97823462183727,0
171,2023-08-27 05:34:34.618259,Success,192.168.1.27,Desktop,Japan,112.98430682254876,0,87.63623769614581,0
561,2023-08-27 05:35:34.618259,Success,192.168.1.54,Tablet,Japan,100.32797357569075,0,73.22329090993591,0
748,2023-08-27 05:36:34.618259,Success,192.168.1.14,Mobile,Germany,684.532166225103,0,88.40959082581693,0
309,2023-08-27 05:37:34.618259,Success,192.168.1.14,Desktop,USA,229.3827317380686,0,88.48304961833418,0
841,2023-08-27 05:38:34.618259,Success,192.168.1.14,Tablet,USA,226.01706396574346,0,81.82771435575015,0
602,2023-08-27 05:39:34.618259,Success,192.168.1.95,Tablet,USA,106.6296688237955,0,78.66598988255018,0
591,2023-08-27 05:40:34.618259,Success,192.168.1.14,Desktop,Japan,257.8559193497793,0,91.20334617939373,0
809,2023-08-27 05:41:34.618259,Success,192.168.1.16,Tablet,Canada,366.1766167446758,0,70.50959184754642,0
439,2023-08-27 05:42:34.618259,Success,192.168.1.25,Desktop,USA,441.1694789537016,0,92.98097143686313,0
262,2023-08-27 05:43:34.618259,Success,192.168.1.54,Tablet,Japan,91.39015575275397,0,94.34969895800066,0
392,2023-08-27 05:44:34.618259,Success,192.168.1.36,Desktop,Germany,327.89118365002867,0,88.17764213579233,0
858,2023-08-27 05:45:34.618259,Success,192.168.1.65,Mobile,Germany,60.35374173239745,0,66.424271026954,0
842,2023-08-27 05:46:34.618259,Success,192.168.1.25,Mobile,Japan,380.2411444692562,0,53.73188532043127,0
829,2023-08-27 05:47:34.618259,Success,192.168.1.14,Tablet,Canada,718.0093470037364,0,64.46385640312576,0
659,2023-08-27 05:48:34.618259,Success,192.168.1.36,Tablet,Canada,106.11423487899165,0,68.42224858119027,0
240,2023-08-27 05:49:34.618259,Success,192.168.1.95,Mobile,Japan,111.13816278598071,0,72.68144045537505,0
951,2023-08-27 05:50:34.618259,Success,192.168.1.25,Mobile,USA,1123.1571532845776,0,83.59097315527558,1
492,2023-08-27 05:51:34.618259,Success,192.168.1.27,Tablet,Mars,288.27831053672026,0,82.32469893332828,1
798,2023-08-27 05:52:34.618259,Success,10.10.10.8,Desktop,Japan,320.0214679659755,0,85.56453529835747,1
408,2023-08-27 05:53:34.618259,Success,192.168.1.65,Desktop,USA,389.6204509462404,0,82.8534371377681,0
812,2023-08-27 05:54:34.618259,Success,192.168.1.65,Tablet,Germany,530.538187612384,0,84.32879964329624,0
769,2023-08-27 05:55:34.618259,Success,192.168.1.36,Tablet,Japan,115.87116247793318,0,71.58663759749199,0
270,2023-08-27 05:56:34.618259,Success,192.168.1.16,Tablet,Canada,43.54221325381922,0,61.93551599289143,0
873,2023-08-27 05:57:34.618259,Success,192.168.1.25,Mobile,USA,332.1684294935075,0,78.09417721206376,0
680,2023-08-27 05:58:34.618259,Success,192.168.1.65,Desktop,Canada,700.9304849793447,0,85.06798417024832,0
895,2023-08-27 05:59:34.618259,Success,192.168.1.27,Tablet,Canada,476.3300804967741,0,90.9307918591138,0
497,2023-08-27 06:00:34.618259,Success,192.168.1.95,Desktop,Canada,568.7711951152272,0,91.32186528787514,0
46,2023-08-27 06:01:34.618259,Success,192.168.1.20,Desktop,Germany,77.86146278554224,0,80.05710875121201,0
567,2023-08-27 06:02:34.618259,Success,192.168.1.25,Tablet,Germany,70.41337272643793,0,80.2205841738137,0
298,2023-08-27 06:03:34.618259,Success,192.168.1.95,Mobile,Japan,196.21403018428612,0,60.2111139817776,0
788,2023-08-27 06:04:34.618259,Success,192.168.1.95,Mobile,Germany,35.95001913700125,0,74.76736807429845,0
671,2023-08-27 06:05:34.618259,Success,192.168.1.95,Desktop,Canada,167.76723835155218,0,80.14173453622146,0
139,2023-08-27 06:06:34.618259,Success,192.168.1.20,Tablet,USA,2442.1657611084656,0,98.85465135578855,1
488,2023-08-27 06:07:34.618259,Success,192.168.1.95,Mobile,USA,602.5292183998793,0,68.95839480681195,0
883,2023-08-27 06:08:34.618259,Success,192.168.1.65,Tablet,Japan,48.38469481847013,0,78.86146853603672,0
976,2023-08-27 06:09:34.618259,Success,10.10.10.4,Mobile,Mars,363.0377380170392,0,78.95048591804857,1
650,2023-08-27 06:10:34.618259,Success,192.168.1.25,Mobile,USA,67.27868095441805,0,87.74448202250514,0
187,2023-08-27 06:11:34.618259,Success,192.168.1.36,Mobile,Canada,452.59339153840807,0,69.64416568019922,0
250,2023-08-27 06:12:34.618259,Success,192.168.1.27,Tablet,Japan,304.14430975364564,0,71.5465874289804,0
833,2023-08-27 06:13:34.618259,Success,192.168.1.14,Mobile,Japan,40.57208698906514,0,62.47961844097627,0
955,2023-08-27 06:14:34.618259,Success,10.10.10.4,Desktop,USA,289.16899678203714,0,73.68005936238295,1
476,2023-08-27 06:15:34.618259,Success,192.168.1.16,Desktop,USA,1616.8305835385704,0,80.48138872112362,1
701,2023-08-27 06:16:34.618259,Success,192.168.1.36,Tablet,Japan,19.026188599039276,0,79.88589112187995,0
690,2023-08-27 06:17:34.618259,Success,192.168.1.25,Desktop,USA,100.86081710161045,0,79.23788469440359,0
684,2023-08-27 06:18:34.618259,Success,192.168.1.95,Mobile,Japan,465.74961618579806,0,91.5388057889873,0
31,2023-08-27 06:19:34.618259,Success,192.168.1.16,Tablet,Canada,68.08340030260088,0,92.2059102964963,0
88,2023-08-27 06:20:34.618259,Success,192.168.1.54,Tablet,Canada,200.0884921096314,0,97.73972406245127,0
813,2023-08-27 06:21:34.618259,Success,192.168.1.27,Desktop,Germany,188.46982729588242,0,85.60475703772944,0
317,2023-08-27 06:22:34.618259,Success,192.168.1.14,Desktop,Germany,623.5601875507225,0,70.01379523040582,0
722,2023-08-27 06:23:34.618259,Success,192.168.1.25,Tablet,Germany,75.5831382445688,0,71.95977933288061,0
893,2023-08-27 06:24:34.618259,Success,192.168.1.27,Desktop,Japan,241.6792887501045,0,92.3351429612042,0
253,2023-08-27 06:25:34.618259,Success,192.168.1.65,Mobile,USA,381.4855706595197,0,87.05184960217287,0
69,2023-08-27 06:26:34.618259,Fail,192.168.1.20,Desktop,Germany,0.0,4,57.27926519151883,1
850,2023-08-27 06:27:34.618259,Success,192.168.1.95,Tablet,Japan,123.60462609794932,0,65.50584070951805,0
397,2023-08-27 06:28:34.618259,Success,192.168.1.14,Mobile,USA,38.12217222008355,0,68.73091267744083,0
956,2023-08-27 06:29:34.618259,Success,192.168.1.25,Mobile,Canada,523.1458613242411,0,74.71915346362138,0
797,2023-08-27 06:30:34.618259,Success,192.168.1.54,Tablet,Germany,3.8170791889479494,0,76.46199375604478,1
365,2023-08-27 06:31:34.618259,Success,192.168.1.27,Mobile,Canada,15.137252216918453,0,82.90948958661888,0
247,2023-08-27 06:32:34.618259,Success,10.10.10.8,Mobile,USA,380.1979755318522,0,79.28925030448308,1
810,2023-08-27 06:33:34.618259,Success,192.168.1.95,Tablet,USA,216.7373236226253,0,82.66768076585458,0
159,2023-08-27 06:34:34.618259,Success,192.168.1.36,Mobile,Canada,34.26632977892958,0,74.13304998434906,0
463,2023-08-27 06:35:34.618259,Success,192.168.1.54,Tablet,Japan,45.57888945886245,0,76.47572206796059,0
993,2023-08-27 06:36:34.618259,Success,192.168.1.36,Desktop,USA,1203.1320553987737,0,78.42992104651108,1
124,2023-08-27 06:37:34.618259,Success,10.10.10.8,Tablet,Antarctica,17.251743728256326,0,86.87855508863923,1
276,2023-08-27 06:38:34.618259,Success,192.168.1.20,Mobile,Germany,430.5418795269775,0,80.60782299454559,0
436,2023-08-27 06:39:34.618259,Success,192.168.1.65,Desktop,Germany,343.1481931170523,0,83.74492556858948,0
884,2023-08-27 06:40:34.618259,Success,192.168.1.36,Tablet,Canada,319.37658777585665,0,78.81337410745245,0
421,2023-08-27 06:41:34.618259,Success,192.168.1.16,Tablet,Japan,77.47732470288176,0,61.08018657836598,0
589,2023-08-27 06:42:34.618259,Success,192.168.1.36,Tablet,Canada,43.0325440565586,0,76.12736039946006,0
876,2023-08-27 06:43:34.618259,Success,192.168.1.36,Tablet,Japan,31.045013546504656,0,50.29327751121403,0
282,2023-08-27 06:44:34.618259,Fail,192.168.1.14,Mobile,Canada,0.0,2,49.60614518515583,1
444,2023-08-27 06:45:34.618259,Success,192.168.1.95,Tablet,Canada,14.640934467400827,0,80.66347111130925,0
158,2023-08-27 06:46:34.618259,Success,192.168.1.20,Tablet,Canada,334.2540759773396,0,77.42874689414887,0
140,2023-08-27 06:47:34.618259,Fail,192.168.1.14,Desktop,Japan,0.0,4,48.20155541661841,1
392,2023-08-27 06:48:34.618259,Success,192.168.1.25,Tablet,Canada,87.30581416229849,0,70.23507734436434,0
442,2023-08-27 06:49:34.618259,Success,192.168.1.54,Mobile,USA,558.206237257933,0,80.74048448802469,0
992,2023-08-27 06:50:34.618259,Success,192.168.1.20,Mobile,USA,592.2433093804468,0,59.03547452065443,0
777,2023-08-27 06:51:34.618259,Success,192.168.1.14,Mobile,Germany,541.3492783831126,0,82.41740788123072,0
758,2023-08-27 06:52:34.618259,Success,192.168.1.65,Mobile,Germany,855.4106244988043,0,70.97926044004093,0
832,2023-08-27 06:53:34.618259,Success,192.168.1.25,Mobile,Germany,562.017832340743,0,79.45608311360714,0
130,2023-08-27 06:54:34.618259,Success,192.168.1.14,Mobile,Canada,967.252042124842,0,80.43021705233467,1
959,2023-08-27 06:55:34.618259,Success,192.168.1.14,Mobile,Japan,136.85040279742086,0,83.88093825270091,0
643,2023-08-27 06:56:34.618259,Success,192.168.1.16,Tablet,Germany,218.95029407647976,0,71.12669605203341,0
516,2023-08-27 06:57:34.618259,Success,192.168.1.27,Tablet,Canada,201.75351026209646,0,74.96993578390492,0
22,2023-08-27 06:58:34.618259,Success,192.168.1.65,Tablet,Germany,153.5747640176707,0,94.51506477689911,0
754,2023-08-27 06:59:34.618259,Success,192.168.1.54,Tablet,Japan,122.96647190706506,0,82.5237858996945,0
359,2023-08-27 07:00:34.618259,Success,192.168.1.25,Mobile,USA,241.90835683718228,0,72.02039516059044,0
337,2023-08-27 07:01:34.618259,Success,192.168.1.65,Desktop,USA,10.2227798896126,0,74.63028001413693,0
951,2023-08-27 07:02:34.618259,Success,192.168.1.20,Mobile,Canada,146.7272995612837,0,77.53616051197282,0
250,2023-08-27 07:03:34.618259,Success,192.168.1.27,Tablet,Japan,316.9928667333435,0,74.16952284657904,0
831,2023-08-27 07:04:34.618259,Success,192.168.1.65,Mobile,USA,1320.659424703427,0,79.60361907579302,1
227,2023-08-27 07:05:34.618259,Success,192.168.1.25,Desktop,Japan,595.3016181525784,0,80.12568619186527,0
75,2023-08-27 07:06:34.618259,Success,192.168.1.95,Tablet,Canada,1183.9625728718058,0,82.44143713258607,1
845,2023-08-27 07:07:34.618259,Success,192.168.1.14,Mobile,Canada,338.9925960242571,0,83.3902747090648,0
146,2023-08-27 07:08:34.618259,Success,192.168.1.25,Tablet,Canada,1017.7967522311058,0,64.96586924057202,1
522,2023-08-27 07:09:34.618259,Fail,10.10.10.8,Tablet,Canada,0.0,0,57.56020849908096,1
666,2023-08-27 07:10:34.618259,Success,192.168.1.65,Tablet,Japan,167.0295262511852,0,81.90399414982883,0
44,2023-08-27 07:11:34.618259,Success,192.168.1.14,Mobile,USA,39.57660304521399,0,87.42862479878238,0
484,2023-08-27 07:12:34.618259,Success,192.168.1.14,Mobile,Japan,893.8318914420759,0,85.64811726545211,1
942,2023-08-27 07:13:34.618259,Success,10.10.10.8,Desktop,USA,83.13738726450836,0,57.811631081221506,1
144,2023-08-27 07:14:34.618259,Success,192.168.1.65,Tablet,Japan,70.99521820688933,0,78.08429935432751,0
333,2023-08-27 07:15:34.618259,Success,192.168.1.20,Mobile,Germany,435.3544611544717,0,78.97018538202947,0
838,2023-08-27 07:16:34.618259,Success,10.10.10.8,Desktop,Mars,80.52311192541684,0,79.87106191696316,1
350,2023-08-27 07:17:34.618259,Success,192.168.1.20,Desktop,Germany,296.63098675371737,0,91.373933294804,0
663,2023-08-27 07:18:34.618259,Success,10.10.10.4,Tablet,USA,272.74495563519,0,89.56602474497959,1
814,2023-08-27 07:19:34.618259,Success,192.168.1.95,Desktop,Germany,165.6371499929014,0,72.50778314602623,0
8,2023-08-27 07:20:34.618259,Success,192.168.1.27,Mobile,Japan,92.62208896443437,0,76.41110288806655,0
342,2023-08-27 07:21:34.618259,Success,192.168.1.54,Desktop,Canada,179.512001650944,0,72.0847925180173,0
900,2023-08-27 07:22:34.618259,Success,192.168.1.27,Mobile,Canada,80.04838417446017,0,89.36197053220403,0
496,2023-08-27 07:23:34.618259,Success,192.168.1.16,Mobile,Germany,823.8440097629443,0,67.36844347263192,0
58,2023-08-27 07:24:34.618259,Success,192.168.1.20,Tablet,Japan,6.700160316762358,0,89.61452667268475,0
100,2023-08-27 07:25:34.618259,Success,10.10.10.5,Mobile,Germany,348.9467448875764,0,71.16023235053152,1
603,2023-08-27 07:26:34.618259,Fail,192.168.1.95,Desktop,USA,0.0,4,18.12650044695758,1
921,2023-08-27 07:27:34.618259,Success,192.168.1.14,Tablet,Canada,123.76773625691534,0,65.06920791068134,0
211,2023-08-27 07:28:34.618259,Success,192.168.1.36,Mobile,Germany,387.56527301927485,0,84.94487532952175,0
67,2023-08-27 07:29:34.618259,Success,192.168.1.65,Tablet,Germany,742.7669151417325,0,73.61998306000196,0
166,2023-08-27 07:30:34.618259,Success,192.168.1.16,Desktop,Canada,57.51865100037475,0,67.29987196432555,0
447,2023-08-27 07:31:34.618259,Success,192.168.1.65,Mobile,Canada,82.04581782414958,0,82.04566103121985,0
343,2023-08-27 07:32:34.618259,Success,192.168.1.54,Tablet,Japan,505.1303789438456,0,81.137818574591,0
520,2023-08-27 07:33:34.618259,Success,192.168.1.25,Tablet,Canada,327.280282580247,0,93.20098552472288,0
328,2023-08-27 07:34:34.618259,Success,192.168.1.27,Tablet,Antarctica,682.8383797001017,0,92.93329395911042,1
445,2023-08-27 07:35:34.618259,Success,192.168.1.36,Desktop,USA,1073.7327767115885,0,85.72085472961261,1
763,2023-08-27 07:36:34.618259,Success,192.168.1.27,Mobile,Germany,1310.8565311409725,0,92.04326632230075,1
266,2023-08-27 07:37:34.618259,Success,192.168.1.36,Tablet,Japan,51.1618033061558,0,86.95861554617618,0
105,2023-08-27 07:38:34.618259,Success,192.168.1.25,Tablet,Germany,167.84805161934852,0,75.68916388954008,0
530,2023-08-27 07:39:34.618259,Success,192.168.1.14,Tablet,USA,106.98850514853876,0,74.80681479728665,0
139,2023-08-27 07:40:34.618259,Success,192.168.1.20,Mobile,Germany,50.13311992430497,0,70.07818071765979,0
839,2023-08-27 07:41:34.618259,Fail,192.168.1.16,Tablet,USA,0.0,2,67.10048010013546,1
777,2023-08-27 07:42:34.618259,Success,192.168.1.14,Desktop,Canada,7.571910573055693,0,79.32527602929366,0
963,2023-08-27 07:43:34.618259,Success,10.10.10.4,Mobile,Antarctica,1020.2660170773831,0,71.72639965981962,1
919,2023-08-27 07:44:34.618259,Success,192.168.1.25,Mobile,USA,496.55929257085495,0,70.14373362084126,0
780,2023-08-27 07:45:34.618259,Success,192.168.1.95,Tablet,Japan,366.9130765770025,0,88.1600645984666,0
111,2023-08-27 07:46:34.618259,Success,192.168.1.14,Tablet,Germany,0.25406463664815493,0,85.36934144875866,1
668,2023-08-27 07:47:34.618259,Success,192.168.1.95,Tablet,USA,16.097662862734456,0,73.66739892042473,0
244,2023-08-27 07:48:34.618259,Success,192.168.1.14,Desktop,USA,283.6278971716562,0,79.59950003369065,0
997,2023-08-27 07:49:34.618259,Success,192.168.1.14,Desktop,USA,107.01999224233366,0,54.91135860669767,0
975,2023-08-27 07:50:34.618259,Success,192.168.1.14,Desktop,Canada,112.02383159460746,0,85.67714342820932,0
103,2023-08-27 07:51:34.618259,Success,192.168.1.27,Mobile,Germany,39.43244878565655,0,88.93954990463541,0
531,2023-08-27 07:52:34.618259,Success,192.168.1.54,Mobile,USA,137.68023913832556,0,86.53770435000578,0
753,2023-08-27 07:53:34.618259,Success,192.168.1.65,Tablet,USA,1391.500709976667,0,77.26550938003217,1
925,2023-08-27 07:54:34.618259,Success,192.168.1.54,Tablet,USA,433.94139350514604,0,79.71997108532565,0
894,2023-08-27 07:55:34.618259,Success,192.168.1.36,Tablet,Japan,59.77210241962027,0,99.38040734141146,0
343,2023-08-27 07:56:34.618259,Success,192.168.1.25,Tablet,Germany,238.09280876289367,0,69.79192108062666,0
637,2023-08-27 07:57:34.618259,Success,192.168.1.14,Desktop,Japan,208.0542134646285,0,80.92973104561668,0
648,2023-08-27 07:58:34.618259,Success,192.168.1.20,Tablet,USA,288.44303934465154,0,85.82218846112772,0
822,2023-08-27 07:59:34.618259,Success,192.168.1.14,Tablet,Japan,1299.1252353964699,0,79.22385836026308,1
15,2023-08-27 08:00:34.618259,Success,192.168.1.65,Desktop,Canada,465.5680522803002,0,78.34948187430383,0
333,2023-08-27 08:01:34.618259,Success,192.168.1.14,Mobile,Canada,22.83061343099566,0,71.0879246003948,0
870,2023-08-27 08:02:34.618259,Success,192.168.1.36,Mobile,Germany,174.47453982242035,0,101.57888514352356,0
320,2023-08-27 08:03:34.618259,Success,192.168.1.20,Desktop,Canada,361.8425126398591,0,79.74665102621907,0
522,2023-08-27 08:04:34.618259,Success,192.168.1.14,Tablet,USA,603.402414884921,0,93.08448020706582,0
760,2023-08-27 08:05:34.618259,Success,192.168.1.14,Mobile,Canada,102.44967852356362,0,80.79124980476088,0
316,2023-08-27 08:06:34.618259,Success,192.168.1.95,Desktop,Japan,328.6566932169275,0,75.0660890635963,0
785,2023-08-27 08:07:34.618259,Success,192.168.1.25,Tablet,USA,97.20185058352052,0,84.08300688386768,0
937,2023-08-27 08:08:34.618259,Success,192.168.1.36,Mobile,Japan,473.4594923353161,0,54.6905455621329,0
469,2023-08-27 08:09:34.618259,Success,192.168.1.16,Desktop,Canada,595.9695724690349,0,78.31559445189818,0
776,2023-08-27 08:10:34.618259,Success,192.168.1.36,Desktop,Germany,552.544638604266,0,81.13458386259578,0
481,2023-08-27 08:11:34.618259,Success,192.168.1.20,Desktop,Germany,111.49055462450306,0,88.03795348854436,0
20,2023-08-27 08:12:34.618259,Success,192.168.1.16,Mobile,Germany,246.73333521244143,0,89.59508214153468,0
416,2023-08-27 08:13:34.618259,Success,192.168.1.20,Desktop,Japan,183.19182226813723,0,76.23405749206654,0
801,2023-08-27 08:14:34.618259,Success,192.168.1.36,Tablet,Germany,282.3662327074392,0,81.22040284456469,0
461,2023-08-27 08:15:34.618259,Success,192.168.1.54,Mobile,Japan,429.17603505671167,0,90.16820013502634,0
764,2023-08-27 08:16:34.618259,Success,192.168.1.14,Desktop,Canada,253.4127240863022,0,58.82008118545866,0
514,2023-08-27 08:17:34.618259,Success,192.168.1.16,Mobile,USA,153.8972074748443,0,62.198617287072864,0
887,2023-08-27 08:18:34.618259,Fail,10.10.10.5,Tablet,Japan,0.0,2,41.25712182525497,1
133,2023-08-27 08:19:34.618259,Success,192.168.1.25,Tablet,Canada,432.4368652832461,0,92.16155851983825,0
918,2023-08-27 08:20:34.618259,Success,192.168.1.16,Tablet,Japan,299.81268087249,0,96.17904827278528,0
288,2023-08-27 08:21:34.618259,Success,192.168.1.27,Tablet,USA,219.84978334172425,0,76.03706906268195,0
16,2023-08-27 08:22:34.618259,Fail,192.168.1.54,Desktop,Germany,0.0,2,44.42298025076503,1
128,2023-08-27 08:23:34.618259,Success,192.168.1.16,Tablet,Canada,646.7421832322907,0,81.96643853312612,0
924,2023-08-27 08:24:34.618259,Success,192.168.1.14,Desktop,USA,268.77982064894746,0,83.36838112562175,0
407,2023-08-27 08:25:34.618259,Success,192.168.1.14,Mobile,USA,131.33892655553566,0,91.08331921171423,0
558,2023-08-27 08:26:34.618259,Success,192.168.1.25,Tablet,Japan,116.90019042119553,0,70.20287483017051,0
956,2023-08-27 08:27:34.618259,Success,192.168.1.14,Desktop,Japan,363.7035341298667,0,48.958146790331966,0
747,2023-08-27 08:28:34.618259,Success,192.168.1.14,Mobile,USA,213.8104054312532,0,71.93526244058764,0
127,2023-08-27 08:29:34.618259,Success,192.168.1.25,Tablet,Germany,18.46855958257568,0,86.96746787454697,0
32,2023-08-27 08:30:34.618259,Success,192.168.1.16,Desktop,Canada,381.8725382622159,0,83.38907392467617,0
657,2023-08-27 08:31:34.618259,Success,192.168.1.95,Mobile,Canada,159.46241904743601,0,74.80400680541833,0
